15.657,0,27,-0.67656,0.92239,-0.24583
335.45,0,27.02,-9.315,5.5965,3.7185
427.93,0,27.04,8.7055,-7.1446,-1.5609
400.67,0,27.06,-7.5134,11.069,-3.5561
346,0,27.08,-7.3798,-2.597,9.9768
342.2,0,27.1,2.6675,0.42596,-3.0934
289.74,0,27.12,-5.7986,0.34181,5.4568
256.79,0,27.14,11.766,-6.7913,-4.9751
250.25,0,27.16,-4.5912,12.599,-8.0078
249.82,0,27.18,-6.2139,-2.5469,8.7608
256.18,0,27.2,5.7148,-5.1909,-0.52389
254.47,0,27.22,1.6549,3.1386,-4.7935
254.67,0,27.24,-4.7216,2.4015,2.3201
263.86,0,27.26,0.74358,-3.4882,2.7446
276.57,0,27.28,3.9208,-0.59059,-3.3302
291.87,0,27.3,-3.3894,5.3027,-1.9133
299.92,0,27.32,-2.7312,-3.1447,5.8759
302.89,0,27.34,5.7635,-2.7957,-2.9678
303.07,0,27.36,-2.4183,5.6567,-3.2385
302.72,0,27.38,-1.8406,-1.6923,3.5329
303.83,0,27.4,1.8787,-1.162,-0.7167
306.46,0,27.42,-0.15816,0.73958,-0.58141
309.33,0,27.44,0.023529,-0.24021,0.21668
311.99,0,27.46,-0.11085,0.09708,0.013773
314.31,0,27.48,0.23036,-0.73692,0.50656
317.24,0,27.5,-0.48574,1.8207,-1.335
319.7,0,27.52,-1.7448,-1.1907,2.9356
321.6,0,27.54,3.0569,-1.2896,-1.7673
321.87,0,27.56,-1.5693,3.1316,-1.5623
321.35,0,27.58,-0.1489,-1.268,1.4169
321.13,0,27.6,0.41119,0.1619,-0.57309
320.76,0,27.62,-0.23633,-0.16764,0.40397
321.09,0,27.64,0.82099,-0.68683,-0.13416
322.16,0,27.66,-0.16062,0.5395,-0.37888
322.69,0,27.68,-0.57076,-0.53866,1.1094
324.85,0,27.7,0.16372,0.83462,-0.99834
326.49,0,27.72,-1.3108,-0.54566,1.8564
327.21,0,27.74,1.9683,-0.76711,-1.2012
326.54,0,27.76,-1.1904,2.1779,-0.98751
325.82,0,27.78,0.31127,-1.0262,0.71492
325.16,0,27.8,-0.036173,0.42843,-0.39225
325.1,0,27.82,-0.20003,-0.30091,0.50093
325.5,0,27.84,0.82276,-0.68776,-0.13499
325.69,0,27.86,-0.075232,0.60439,-0.52916
326.23,0,27.88,-0.82497,-0.37044,1.1954
327.69,0,27.9,0.45214,0.34793,-0.80007
329.06,0,27.92,-1.0331,-0.23638,1.2695
329.43,0,27.94,1.4206,-0.50105,-0.9195
328.32,0,27.96,-1.0173,1.7579,-0.7407
327.24,0,27.98,0.48851,-0.87012,0.38161
326.63,0,28,-0.15548,0.48825,-0.33277
326.4,0,28.02,-0.12932,-0.33934,0.46865
326.42,0,28.04,0.688,-0.5985,-0.089499
326.41,0,28.06,-0.023611,0.38145,-0.35784
326.63,0,28.08,-0.82917,-0.25061,1.0798
327.76,0,28.1,0.42256,0.29508,-0.71764
328.71,0,28.12,-0.88092,-0.21743,1.0983
329.37,0,28.14,1.1927,-0.36017,-0.8325
328.93,0,28.16,-0.91775,1.4752,-0.55743
328.1,0,28.18,0.56701,-0.73354,0.16653
327.38,0,28.2,-0.26254,0.46591,-0.20337
327.3,0,28.22,-0.037898,-0.31748,0.35538
327.51,0,28.24,0.58057,-0.57434,-0.006231
327.59,0,28.26,0.077959,0.19544,-0.2734
327.42,0,28.28,-0.91144,-0.13284,1.0443
328.21,0,28.3,0.49135,0.060683,-0.55203
329.38,0,28.32,-0.75284,-0.083573,0.83641
329.6,0,28.34,0.8746,-0.19708,-0.67752
329.3,0,28.36,-0.78505,1.2504,-0.46536
328.37,0,28.38,0.56741,-0.6052,0.037789
327.63,0,28.4,-0.29278,0.38324,-0.090458
327.63,0,28.42,0.06858,-0.24375,0.17517
327.68,0,28.44,0.36345,-0.43528,0.071822
327.15,0,28.46,0.18671,0.018074,-0.20479
327.21,0,28.48,-0.83597,-0.020944,0.85691
328.19,0,28.5,0.46701,0.028406,-0.49541
329.05,0,28.52,-0.71602,-0.039866,0.75589
329.07,0,28.54,0.84768,-0.19091,-0.65677
328.56,0,28.56,-0.73222,1.161,-0.42875
327.85,0,28.58,0.64999,-0.60223,-0.047762
327.46,0,28.6,-0.28172,0.34464,-0.06292
327.07,0,28.62,0.10892,-0.24213,0.13321
327.54,0,28.64,0.26994,-0.42241,0.15248
327.19,0,28.66,0.18997,-0.049994,-0.13998
327.13,0,28.68,-0.7697,0.0089558,0.76074
327.79,0,28.7,0.41032,0.066592,-0.47692
328.48,0,28.72,-0.66765,-0.071448,0.7391
328.79,0,28.74,0.72928,-0.10091,-0.62837
328.33,0,28.76,-0.69331,1.0605,-0.36724
327.79,0,28.78,0.73405,-0.53754,-0.19651
327.64,0,28.8,-0.27838,0.29605,-0.017674
327.62,0,28.82,0.1787,-0.20747,0.028776
327.64,0,28.84,0.19769,-0.36998,0.17229
327.62,0,28.86,0.28755,-0.16423,-0.12332
327.63,0,28.88,-0.80999,0.059359,0.75063
327.86,0,28.9,0.4584,-0.0075401,-0.45086
328.55,0,28.92,-0.58109,-0.042809,0.6239
329.07,0,28.94,0.58906,-0.029542,-0.55952
328.46,0,28.96,-0.62098,0.94401,-0.32303
327.69,0,28.98,0.68053,-0.4641,-0.21642
327.48,0,29,-0.29219,0.25999,0.032206
327.84,0,29,0.22716,-0.19225,-0.034913
328.18,0,29,0.12567,-0.36895,0.24328
327.94,0,29,0.27768,-0.23907,-0.038608
327.58,0,29,-0.806,0.13455,0.67145
327.8,0,29,0.39873,0.015151,-0.41388
328.27,0,29,-0.53975,-0.01684,0.55659
328.72,0,29,0.52087,0.015828,-0.5367
328.48,0,29,-0.59811,0.8665,-0.26839
327.98,0,29,0.70717,-0.44625,-0.26092
327.78,0,29,-0.31723,0.24097,0.076262
327.85,0,29,0.25758,-0.18939,-0.068188
328.23,0,29,0.053057,-0.32797,0.27491
327.91,0,29,0.31659,-0.30089,-0.015699
327.58,0,29,-0.79946,0.16789,0.63157
327.98,0,29,0.39595,-0.022481,-0.37347
328.25,0,29,-0.51289,0.029608,0.48328
328.72,0,29,0.48435,0.034245,-0.5186
328.27,0,29,-0.55664,0.84528,-0.28864
327.67,0,29,0.72805,-0.42924,-0.29881
327.77,0,29,-0.36756,0.25606,0.1115
327.96,0,29,0.27808,-0.16004,-0.11805
328.11,0,29,-0.0038932,-0.27544,0.27933
327.8,0,29,0.37877,-0.36577,-0.013002
327.6,0,29,-0.7776,0.18309,0.59451
327.81,0,29,0.40113,-0.094116,-0.30701
328.27,0,29,-0.49304,0.055523,0.43751
328.41,0,29,0.43219,0.046213,-0.47841
328.16,0,29,-0.55869,0.82244,-0.26375
327.6,0,29,0.69947,-0.37956,-0.3199
327.51,0,29,-0.35114,0.20174,0.14941
328,0,29,0.32072,-0.10461,-0.21611
328.24,0,29,-0.066534,-0.25537,0.32191
327.88,0,29,0.40802,-0.44951,0.041487
327.61,0,29,-0.81219,0.22964,0.58254
327.7,0,29,0.41033,-0.11173,-0.2986
328.11,0,29,-0.4508,0.059512,0.39129
328.41,0,29,0.36452,0.088198,-0.45272
328.09,0,29,-0.50901,0.7602,-0.25119
327.6,0,29,0.73746,-0.35438,-0.38307
327.74,0,29,-0.34526,0.17843,0.16683
328.13,0,29,0.35229,-0.10722,-0.24507
328.42,0,29,-0.10059,-0.25031,0.3509
327.88,0,29,0.40261,-0.48761,0.084994
327.33,0,29,-0.80653,0.25911,0.54742
327.68,0,29,0.39059,-0.14346,-0.24713
328.16,0,29,-0.42144,0.093301,0.32814
328.46,0,29,0.36573,0.063133,-0.42886
327.58,0,29,-0.48495,0.70471,-0.21976
327.35,0,29,0.69879,-0.38858,-0.3102
327.89,0,29,-0.34866,0.19283,0.15583
328.15,0,29,0.39769,-0.11552,-0.28217
327.96,0,29,-0.14284,-0.21066,0.35351
327.61,0,29,0.4483,-0.52092,0.072621
327.86,0,29,-0.7757,0.28249,0.49321
327.95,0,29,0.42369,-0.13149,-0.2922
327.55,0,29,-0.45341,0.099299,0.35411
328.57,0,29,0.32379,0.17141,-0.4952
328.68,0,29,-0.47238,0.66511,-0.19273
327.28,0,29,0.72527,-0.29316,-0.43211
327.56,0,29,-0.31434,0.20194,0.11241
328.51,0,29,0.35259,-0.1003,-0.25229
328.19,0,29,-0.14919,-0.16142,0.31062
327.36,0,29,0.46778,-0.57475,0.10697
327.62,0,29,-0.71518,0.25979,0.45539
327.6,0,29,0.40297,-0.16121,-0.24176
328.22,0,29,-0.43484,0.06013,0.37471
328.47,0,29,0.33281,0.090725,-0.42353
328.15,0,29,-0.51801,0.66732,-0.14931
327.68,0,29,0.72835,-0.32556,-0.4028
327.76,0,29,-0.37329,0.21612,0.15717
328.14,0,29,0.3753,-0.10475,-0.27055
328.13,0,29,-0.19741,-0.1597,0.35711
327.85,0,29,0.4501,-0.55196,0.10186
327.51,0,29,-0.73567,0.24666,0.48901
327.71,0,29,0.37967,-0.14946,-0.23021
328.29,0,29,-0.42397,0.074816,0.34916
328.55,0,29,0.30826,0.10511,-0.41337
328.23,0,29,-0.50559,0.64443,-0.13884
327.59,0,29,0.71062,-0.29719,-0.41343
327.53,0,29,-0.35489,0.18542,0.16947
328.02,0,29,0.3555,-0.082482,-0.27302
328.29,0,29,-0.20812,-0.15238,0.3605
327.98,0,29,0.44959,-0.54946,0.099878
327.62,0,29,-0.74993,0.25681,0.49312
327.82,0,29,0.38969,-0.16487,-0.22482
328.09,0,29,-0.42622,0.095844,0.33037
328.34,0,29,0.28279,0.13653,-0.41932
328.13,0,29,-0.4864,0.62593,-0.13952
327.52,0,29,0.71077,-0.30276,-0.40802
327.66,0,29,-0.35565,0.1923,0.16335
328.17,0,29,0.36934,-0.093031,-0.27631
328.32,0,29,-0.23523,-0.1288,0.36402
328.04,0,29,0.47405,-0.5694,0.095348
327.67,0,29,-0.7138,0.26515,0.44865
327.66,0,29,0.39885,-0.16815,-0.2307
328.13,0,29,-0.38263,0.080945,0.30169
328.56,0,29,0.29048,0.10447,-0.39495
328.03,0,29,-0.48282,0.63049,-0.14768
327.44,0,29,0.72601,-0.30377,-0.42224
327.75,0,29,-0.38283,0.19659,0.18624
328.09,0,29.01,0.37877,-0.086173,-0.2926
328.21,0,29.02,-0.24707,-0.12487,0.37194
327.96,0,29.03,0.48265,-0.5867,0.10405
327.56,0,29.04,-0.70566,0.26558,0.44007
327.66,0,29.05,0.38912,-0.18906,-0.20006
328.27,0,29.06,-0.40064,0.091131,0.30951
328.42,0,29.07,0.29329,0.096149,-0.38944
327.91,0,29.08,-0.49304,0.6192,-0.12616
327.69,0,29.09,0.71145,-0.29993,-0.41152
327.66,0,29.1,-0.36834,0.17242,0.19593
327.96,0,29.11,0.37898,-0.10729,-0.27169
328.39,0,29.12,-0.25867,-0.13526,0.39393
327.98,0,29.13,0.45727,-0.57312,0.11584
327.56,0,29.14,-0.72635,0.28926,0.43709
327.82,0,29.15,0.39724,-0.17996,-0.21728
328.14,0,29.16,-0.41645,0.10094,0.31551
328.31,0,29.17,0.29713,0.10724,-0.40437
327.86,0,29.18,-0.48612,0.61168,-0.12556
327.53,0,29.19,0.71141,-0.30248,-0.40893
327.62,0,29.2,-0.39302,0.1951,0.19792
328.1,0,29.21,0.37182,-0.097524,-0.27429
328.42,0,29.22,-0.25104,-0.12776,0.3788
328.02,0,29.23,0.46896,-0.57141,0.10246
327.68,0,29.24,-0.7251,0.28228,0.44281
327.71,0,29.25,0.40221,-0.16924,-0.23297
328.01,0,29.26,-0.40039,0.085347,0.31504
328.32,0,29.27,0.28711,0.11629,-0.40339
327.97,0,29.28,-0.48299,0.60944,-0.12645
327.52,0,29.29,0.71935,-0.29722,-0.42213
327.71,0,29.3,-0.39055,0.19733,0.19322
328.15,0,29.31,0.37836,-0.10655,-0.27181
328.46,0,29.32,-0.24735,-0.13553,0.38288
328.11,0,29.33,0.46233,-0.56937,0.10704
327.55,0,29.34,-0.7049,0.26091,0.44399
327.57,0,29.35,0.38409,-0.17274,-0.21134
328.05,0,29.36,-0.38714,0.083677,0.30346
328.39,0,29.37,0.28184,0.11304,-0.39488
327.98,0,29.38,-0.48222,0.59861,-0.11639
327.61,0,29.39,0.71942,-0.29584,-0.42358
327.72,0,29.4,-0.39909,0.20232,0.19677
328.22,0,29.41,0.37439,-0.072597,-0.30179
328.27,0,29.42,-0.25096,-0.11135,0.36232
327.8,0,29.43,0.4766,-0.59584,0.11924
327.5,0,29.44,-0.70534,0.28987,0.41547
327.6,0,29.45,0.38956,-0.17997,-0.20959
328.11,0,29.46,-0.38433,0.086661,0.29767
328.43,0,29.47,0.27417,0.11583,-0.39001
328.02,0,29.48,-0.48135,0.59295,-0.1116
327.65,0,29.49,0.72189,-0.29294,-0.42895
327.78,0,29.5,-0.36271,0.16592,0.19679
327.99,0,29.51,0.3908,-0.11571,-0.27509
328.45,0,29.52,-0.26519,-0.14055,0.40574
328.06,0,29.53,0.45497,-0.57966,0.12469
327.42,0,29.54,-0.71022,0.27516,0.43506
327.67,0,29.55,0.37601,-0.18683,-0.18918
328.16,0,29.56,-0.40125,0.1027,0.29855
328.37,0,29.57,0.26187,0.13413,-0.396
328.14,0,29.58,-0.47716,0.59801,-0.12085
327.61,0,29.59,0.70903,-0.28711,-0.42192
327.58,0,29.6,-0.35865,0.15981,0.19883
327.94,0,29.61,0.39272,-0.09728,-0.29544
328.31,0,29.62,-0.27581,-0.12717,0.40297
327.95,0,29.63,0.469,-0.59502,0.12602
327.5,0,29.64,-0.72184,0.29416,0.42769
327.74,0,29.65,0.38853,-0.18356,-0.20497
328.13,0,29.66,-0.38499,0.10268,0.28231
328.5,0,29.67,0.26553,0.1285,-0.39403
328.1,0,29.68,-0.46899,0.58209,-0.1131
327.53,0,29.69,0.70671,-0.27235,-0.43436
327.67,0,29.7,-0.3459,0.1655,0.1804
327.99,0,29.71,0.41014,-0.11376,-0.29639
328.28,0,29.72,-0.26519,-0.14508,0.41028
328.09,0,29.73,0.46467,-0.60039,0.13572
327.43,0,29.74,-0.7325,0.29144,0.44106
327.86,0,29.75,0.38219,-0.1826,-0.19958
328.15,0,29.76,-0.39195,0.086423,0.30553
328.31,0,29.77,0.26626,0.1202,-0.38646
328.04,0,29.78,-0.48769,0.60094,-0.11324
327.59,0,29.79,0.71667,-0.28234,-0.43433
327.75,0,29.8,-0.35409,0.16423,0.18986
327.99,0,29.81,0.40169,-0.11608,-0.28561
328.36,0,29.82,-0.27979,-0.12942,0.40921
327.78,0,29.83,0.46345,-0.59019,0.12674
327.5,0,29.84,-0.71589,0.3068,0.40909
327.66,0,29.85,0.39363,-0.17477,-0.21886
328.04,0,29.86,-0.37373,0.090226,0.2835
328.5,0,29.87,0.27689,0.11513,-0.39202
327.97,0,29.88,-0.47102,0.58038,-0.10937
327.69,0,29.89,0.72482,-0.29953,-0.42529
327.79,0,29.9,-0.36851,0.16037,0.20814
327.98,0,29.91,0.38522,-0.08066,-0.30456
328.28,0,29.92,-0.27874,-0.11294,0.39167
327.9,0,29.93,0.48291,-0.59955,0.11663
327.54,0,29.94,-0.70938,0.28795,0.42144
327.64,0,29.95,0.39199,-0.19123,-0.20077
328.17,0,29.96,-0.38324,0.094194,0.28905
328.44,0,29.97,0.26049,0.12416,-0.38465
328.08,0,29.98,-0.47671,0.65255,-0.17584
327.37,0,29.99,0.72492,-0.28469,-0.44023
327.68,0,30,-0.37158,0.15479,0.21679
328.07,0,30,0.40247,-0.092486,-0.30998
328.25,0,30,-0.26543,-0.12736,0.39279
328.03,0,30,0.48203,-0.60309,0.12106
327.51,0,30,-0.71738,0.28191,0.43547
327.73,0,30,0.38598,-0.19366,-0.19233
328.2,0,30,-0.39194,0.10576,0.28618
328.43,0,30,0.27924,0.10946,-0.3887
327.87,0,30,-0.47643,0.58415,-0.10772
327.66,0,30,0.71365,-0.29698,-0.41666
327.67,0,30,-0.40593,0.19588,0.21005
328.15,0,30,0.40104,-0.091171,-0.30987
328.25,0,30,-0.25735,-0.12863,0.38598
328.08,0,30,0.48683,-0.60334,0.11651
327.54,0,30,-0.71703,0.27586,0.44117
327.65,0,30,0.38569,-0.17235,-0.21334
328,0,30,-0.37841,0.092909,0.2855
328.45,0,30,0.27721,0.11888,-0.3961
327.96,0,30,-0.46886,0.58352,-0.11465
327.63,0,30,0.72452,-0.29894,-0.42558
327.76,0,30,-0.40246,0.19419,0.20827
328.14,0,30,0.40427,-0.10141,-0.30286
328.29,0,30,-0.25587,-0.13631,0.39218
327.94,0,30,0.45834,-0.60432,0.14599
327.36,0,30,-0.72873,0.30523,0.4235
327.78,0,30,0.37765,-0.16988,-0.20777
327.99,0,30,-0.38645,0.10872,0.27774
328.5,0,30,0.27408,0.13194,-0.40602
328.04,0,30,-0.45819,0.58071,-0.12251
327.46,0,30,0.70952,-0.28066,-0.42886
327.65,0,30,-0.38128,0.19251,0.18877
328.17,0,30,0.39358,-0.10156,-0.29202
328.38,0,30,-0.25519,-0.13357,0.38876
327.94,0,30,0.45559,-0.59527,0.13968
327.43,0,30,-0.73117,0.30819,0.42298
327.8,0,30,0.38571,-0.17381,-0.21189
328.04,0,30,-0.38031,0.076674,0.30364
328.32,0,30,0.27727,0.10893,-0.3862
327.91,0,30,-0.48633,0.59703,-0.1107
327.6,0,30,0.70917,-0.28693,-0.42224
327.64,0,30,-0.39691,0.19816,0.19875
328.22,0,30,0.38038,-0.094098,-0.28628
328.45,0,30,-0.2538,-0.12474,0.37854
327.92,0,30,0.45891,-0.58668,0.12778
327.56,0,30,-0.7578,0.30622,0.45159
327.48,0,30,0.4003,-0.17813,-0.22217
328.04,0,30,-0.36516,0.071485,0.29368
328.42,0,30,0.27877,0.10088,-0.37965
327.88,0,30,-0.48388,0.58458,-0.1007
327.7,0,30,0.70898,-0.29068,-0.4183
327.64,0,30,-0.40828,0.20233,0.20596
328.2,0,30,0.40206,-0.089024,-0.31304
328.23,0,30,-0.25241,-0.12851,0.38092
327.91,0,30,0.46752,-0.60977,0.14225
327.37,0,30,-0.71749,0.29483,0.42266
327.69,0,30,0.3768,-0.17504,-0.20176
328.04,0,30,-0.39058,0.10262,0.28795
328.42,0,30,0.27125,0.12983,-0.40109
328.04,0,30,-0.46715,0.58857,-0.12142
327.58,0,30,0.73084,-0.29713,-0.43372
327.82,0,30,-0.39631,0.19374,0.20257
328.2,0,30,0.37947,-0.079148,-0.30032
328.35,0,30,-0.25913,-0.11367,0.3728
328.03,0,30,0.49095,-0.62841,0.13745
327.38,0,30,-0.71073,0.27294,0.43779
327.68,0,30,0.37095,-0.18905,-0.18191
328.15,0,30,-0.4047,0.10789,0.29681
328.32,0,30,0.28112,0.11479,-0.39591
327.87,0,30,-0.4777,0.5959,-0.1182
327.55,0,30,0.71207,-0.29482,-0.41725
327.65,0,30,-0.39448,0.1888,0.20568
328.14,0,30,0.37841,-0.093381,-0.28503
328.47,0,30,-0.26235,-0.12186,0.38421
328.05,0,30,0.47578,-0.58142,0.10564
327.55,0,30,-0.69765,0.26522,0.43243
327.61,0,30,0.34743,-0.16715,-0.18028
328.02,0,30,-0.41193,0.10633,0.3056
328.24,0,30,0.26734,0.13995,-0.40729
328.08,0,30,-0.47254,0.60722,-0.13469
327.43,0,30,0.72798,-0.28845,-0.43953
327.81,0,30,-0.3784,0.18661,0.19179
328.13,0,30,0.39492,-0.11564,-0.27928
328.46,0,30,-0.28115,-0.11657,0.39772
327.87,0,30,0.46659,-0.5809,0.1143
327.62,0,30,-0.72001,0.30322,0.41679
327.71,0,30,0.40442,-0.18866,-0.21575
328.1,0,30,-0.40007,0.093939,0.30613
328.29,0,30,0.26386,0.12855,-0.39241
328.06,0,30,-0.48117,0.60121,-0.12005
327.53,0,30,0.72094,-0.28305,-0.4379
327.76,0,30,-0.38803,0.19699,0.19105
328.23,0,30,0.39048,-0.078029,-0.31245
328.25,0,30,-0.25595,-0.11699,0.37294
327.87,0,30,0.47846,-0.60863,0.13017
327.44,0,30,-0.71129,0.29404,0.41724
327.64,0,30,0.38353,-0.1822,-0.20132
328.07,0,30,-0.38498,0.096915,0.28806
328.41,0,30,0.26614,0.12605,-0.39219
328.03,0,30,-0.47193,0.58629,-0.11436
327.61,0,30,0.7257,-0.29086,-0.43483
327.79,0,30,-0.39836,0.19678,0.20158
328.18,0,30.01,0.41185,-0.10617,-0.30568
328.26,0,30.02,-0.27681,-0.11627,0.39308
327.88,0,30.03,0.48319,-0.60184,0.11865
327.52,0,30.04,-0.70855,0.28861,0.41993
327.63,0,30.05,0.39033,-0.18962,-0.20071
328.15,0,30.06,-0.38362,0.093847,0.28977
328.43,0,30.07,0.26168,0.124,-0.38568
328.07,0,30.08,-0.47747,0.58632,-0.10885
327.51,0,30.09,0.70174,-0.26744,-0.43431
327.6,0,30.1,-0.34208,0.16498,0.1771
328.01,0,30.11,0.41641,-0.10824,-0.30817
328.22,0,30.12,-0.26771,-0.1424,0.41011
328.08,0,30.13,0.47237,-0.61052,0.13816
327.4,0,30.14,-0.72815,0.28845,0.43971
327.81,0,30.15,0.37549,-0.18442,-0.19108
328.11,0,30.16,-0.39655,0.11688,0.27967
328.45,0,30.17,0.28285,0.11776,-0.40061
327.87,0,30.18,-0.46483,0.58198,-0.11715
327.6,0,30.19,0.72096,-0.30441,-0.41655
327.72,0,30.2,-0.40217,0.18616,0.21601
328.08,0,30.21,0.40115,-0.09464,-0.30651
328.28,0,30.22,-0.26526,-0.12891,0.39417
328.05,0,30.23,0.48048,-0.60198,0.1215
327.52,0,30.24,-0.72086,0.28422,0.43664
327.76,0,30.25,0.38762,-0.19551,-0.19211
328.21,0,30.26,-0.38991,0.10855,0.28137
328.46,0,30.27,0.27646,0.11148,-0.38794
327.88,0,30.28,-0.47371,0.58006,-0.10635
327.53,0,30.29,0.68852,-0.27326,-0.41526
327.47,0,30.3,-0.38846,0.19754,0.19092
328.21,0,30.31,0.38937,-0.082206,-0.30716
328.3,0,30.32,-0.25701,-0.11935,0.37636
328.06,0,30.33,0.49304,-0.5993,0.10626
327.62,0,30.34,-0.7128,0.27402,0.43878
327.61,0,30.35,0.39375,-0.18085,-0.2129
328.06,0,30.36,-0.37317,0.088548,0.28462
328.46,0,30.37,0.27106,0.11598,-0.38704
327.97,0,30.38,-0.47352,0.58055,-0.10702
327.54,0,30.39,0.69408,-0.26935,-0.42473
327.53,0,30.4,-0.38676,0.20128,0.18548
328.24,0,30.41,0.39362,-0.089632,-0.30399
328.31,0,30.42,-0.2516,-0.12633,0.37793
327.94,0,30.43,0.46949,-0.60271,0.13322
327.45,0,30.44,-0.72193,0.29846,0.42347
327.73,0,30.45,0.38495,-0.18163,-0.20332
328.08,0,30.46,-0.38385,0.10437,0.27948
328.48,0,30.47,0.26496,0.13046,-0.39541
328.07,0,30.48,-0.46523,0.58006,-0.11483
327.5,0,30.49,0.70567,-0.27178,-0.43389
327.66,0,30.5,-0.34479,0.16067,0.18412
327.96,0,30.51,0.41332,-0.11193,-0.30139
328.27,0,30.52,-0.27265,-0.14153,0.41419
328.06,0,30.53,0.46617,-0.60508,0.13891
327.41,0,30.54,-0.73124,0.29512,0.43611
327.82,0,30.55,0.37896,-0.18171,-0.19725
328.09,0,30.56,-0.39138,0.11582,0.27556
328.49,0,30.57,0.28586,0.11488,-0.40074
327.84,0,30.58,-0.46254,0.57785,-0.11531
327.48,0,30.59,0.6982,-0.28812,-0.41008
327.5,0,30.6,-0.38582,0.18625,0.19957
328.12,0,30.61,0.38645,-0.082641,-0.30381
328.32,0,30.62,-0.26681,-0.11669,0.38349
328,0,30.63,0.48713,-0.59719,0.11006
327.61,0,30.64,-0.714,0.2824,0.4316
327.7,0,30.65,0.39629,-0.20282,-0.19348
328.26,0,30.66,-0.38399,0.10099,0.283
328.47,0,30.67,0.24828,0.13133,-0.37961
327.98,0,30.68,-0.45617,0.58514,-0.12897
327.57,0,30.69,0.71202,-0.30556,-0.40646
327.54,0,30.7,-0.40091,0.17989,0.22102
328.07,0,30.71,0.367,-0.077132,-0.28987
328.46,0,30.72,-0.2756,-0.10518,0.38078
327.93,0,30.73,0.47999,-0.61819,0.1382
327.42,0,30.74,-0.7135,0.28897,0.42453
327.67,0,30.75,0.37956,-0.18309,-0.19647
328.09,0,30.76,-0.39086,0.10173,0.28913
328.41,0,30.77,0.26408,0.13109,-0.39517
328.08,0,30.78,-0.47097,0.58877,-0.1178
327.6,0,30.79,0.72929,-0.29085,-0.43844
